temperature_celsius,temperature_fahrenheit,humidity,country,location_name,region,latitude,longitude,Alert
28.0,82.4,79,India,Sonipat,Haryana,28.98,77.02,Moderate
25.2,77.3,62,India,Karnal,Haryana,29.68,76.98,Moderate
27.8,82.0,42,India,Jind,Haryana,29.32,76.32,Moderate
26.3,79.3,56,India,Panipat,Haryana,29.39,76.97,Moderate
28.7,83.6,37,India,Mahendragarh,Haryana,28.28,76.15,Moderate
28.7,83.6,39,India,Fatehabad,Haryana,29.52,75.45,Moderate
28.0,82.4,79,India,Faridabad,Haryana,28.43,77.32,Moderate
29.3,84.8,38,India,Sirsa,Haryana,29.53,75.02,Moderate
29.6,85.3,35,India,Hisar,Haryana,29.17,75.72,Moderate
28.6,83.4,37,India,Rewari,Haryana,28.18,76.62,Moderate
28.5,83.2,37,India,Rohtak,Haryana,28.9,76.57,Moderate
24.6,76.2,65,India,Ambala,Haryana,30.38,76.78,Moderate
24.1,75.3,44,India,Chandigarh,Chandigarh,30.74,76.79,Moderate
25.4,77.7,92,India,Goa,Goa,15.4,73.8,Moderate
26.5,79.7,82,India,Arong,Andaman and Nicobar Islands,9.17,92.72,Moderate
21.6,70.8,80,India,Siang,Chhattisgarh,22.6,83.05,Moderate
24.1,75.4,90,India,Upper Tirupati,Andhra Pradesh,13.68,79.35,Moderate
3.8,38.9,94,India,Tawang,Arunachal Pradesh,27.58,91.87,Low
22.7,72.8,96,India,Goalpara,Assam,26.17,90.62,Moderate
22.0,71.6,97,India,Nalbari,Assam,26.42,91.43,Moderate
23.8,74.9,92,India,Dhubri,Assam,26.03,89.97,Moderate
22.8,73.0,97,India,Karimganj,Assam,24.87,92.35,Moderate
22.1,71.7,96,India,Tinsukia,Assam,27.5,95.37,Moderate
21.6,70.9,96,India,Hailakandi,Assam,24.68,92.57,Moderate
22.1,71.8,97,India,Dhemaji,Assam,27.48,94.58,Moderate
25.4,77.8,71,India,Lakhimpur,Uttar Pradesh,27.95,80.77,Moderate
22.7,72.8,96,India,Bongaigaon,Assam,26.47,90.57,Moderate
17.2,63.0,89,India,Baksa Duar,West Bengal,26.75,89.58,Mild
23.0,73.3,96,India,Nagaon,Maharashtra,17.47,73.62,Moderate
22.3,72.1,97,India,Darrang,Assam,26.63,92.8,Moderate
22.1,71.8,97,India,Dibrugarh,Assam,27.48,94.9,Moderate
22.7,72.8,96,India,Barpeta,Assam,26.32,91.0,Moderate
22.7,72.8,95,India,Udalguri,Assam,26.77,92.13,Moderate
22.9,73.3,98,India,Golaghat,Assam,26.52,93.97,Moderate
22.7,72.8,96,India,Kokrajhar,Assam,26.4,90.27,Moderate
22.3,72.2,97,India,Jorhat,Assam,26.75,94.22,Moderate
24.8,76.6,85,India,Yanam,Andhra Pradesh,16.73,82.22,Moderate
26.5,79.8,83,India,Karaikal,Puducherry,10.92,79.83,Moderate
24.4,75.9,92,India,Puducherry,Puducherry,11.93,79.83,Moderate
25.3,77.6,90,India,Mahe,Kerala,11.7,75.53,Moderate
19.5,67.1,99,India,Lunglei,Mizoram,22.88,92.73,Mild
19.3,66.7,97,India,Lawngtlai,Mizoram,22.53,92.9,Mild
19.3,66.7,97,India,Saiha,Mizoram,22.48,92.97,Mild
19.5,67.1,99,India,Serchhip,Mizoram,23.3,92.83,Mild
20.8,69.4,99,India,Aizawl,Mizoram,23.72,92.72,Moderate
20.8,69.4,99,India,Mamit,Mizoram,23.93,92.48,Moderate
24.9,76.9,94,India,Chandel,Goa,15.73,73.88,Moderate
18.2,64.7,98,India,Tamenglong,Manipur,24.97,93.55,Mild
15.2,59.3,98,India,Ukhrul,Manipur,25.12,94.37,Mild
29.0,84.2,89,India,Bishnupur,West Bengal,22.38,88.27,Moderate
18.0,64.3,99,India,Churachandpur,Manipur,24.33,93.67,Mild
16.8,62.3,98,India,Thoubal,Manipur,24.63,94.02,Mild
16.8,62.3,98,India,Imphal,Manipur,24.82,93.95,Mild
16.8,62.3,98,India,Kangpokpi,Manipur,25.13,93.97,Mild
21.5,70.6,98,India,Mon,Nagaland,26.75,95.1,Moderate
17.8,64.0,98,India,Tuensang,Nagaland,26.28,94.83,Mild
17.8,64.0,98,India,Mokokchung,Nagaland,26.33,94.53,Mild
14.6,58.3,99,India,Phek,Manipur,25.67,94.5,Mild
20.8,69.4,96,India,Kohima,Nagaland,25.67,94.12,Moderate
25.4,77.6,99,India,Wokha,Nagaland,26.1,94.27,Moderate
16.1,61.0,99,India,Zunheboto,Nagaland,25.97,94.52,Mild
20.8,69.4,96,India,Dimapur,Assam,25.9,93.73,Moderate
22.6,72.7,99,India,Khowai,Tripura,24.1,91.63,Moderate
22.8,73.0,99,India,Dharmanagar,Tripura,24.37,92.17,Moderate
22.3,72.2,96,India,Dhalai,Assam,24.6,92.83,Moderate
22.0,71.6,88,India,Nandi Hills,Karnataka,13.33,77.65,Moderate
19.5,67.1,81,India,Bastar,Chhattisgarh,19.2,81.93,Mild
23.6,74.5,79,India,Mungeli,Chhattisgarh,22.07,81.68,Moderate
21.0,69.9,86,India,Gariaband,Chhattisgarh,20.64,82.06,Moderate
21.8,71.2,84,India,Sukma,Chhattisgarh,18.4,81.67,Moderate
22.3,72.2,83,India,Kanker,Chhattisgarh,20.27,81.49,Moderate
21.0,69.9,82,India,Surguja,Chhattisgarh,23.12,83.2,Moderate
24.6,76.2,72,India,Balrampur,Uttar Pradesh,27.43,82.18,Moderate
19.8,67.7,78,India,Kondagaon,Chhattisgarh,19.6,81.67,Mild
25.9,78.7,54,India,Narayanpur,Rajasthan,26.37,76.63,Moderate
23.8,74.9,79,India,Durg,Chhattisgarh,21.18,81.28,Moderate
23.7,74.7,42,India,Surajpur,Haryana,30.78,76.9,Moderate
24.9,76.8,65,India,Bijapur,Karnataka,16.83,75.7,Moderate
23.5,74.3,79,India,Raipur,Chhattisgarh,21.23,81.63,Moderate
23.2,73.7,82,India,Baloda Bazar,Chhattisgarh,21.67,82.17,Moderate
22.3,72.2,83,India,Balod,Chhattisgarh,20.73,81.2,Moderate
22.3,72.2,83,India,Dhamtari,Chhattisgarh,20.71,81.55,Moderate
22.4,72.4,79,India,Korba,Chhattisgarh,22.35,82.68,Moderate
22.7,72.9,83,India,Raigarh,Chhattisgarh,21.9,83.4,Moderate
20.8,69.4,77,India,Jashpur,Chhattisgarh,22.9,84.15,Moderate
23.5,74.3,79,India,Mahasamund,Chhattisgarh,21.1,82.1,Moderate
23.2,73.7,82,India,Janjgir,Chhattisgarh,22.02,82.57,Moderate
19.1,66.4,67,India,Dehradun,Uttarakhand,30.32,78.03,Mild
18.0,64.5,71,India,Almora,Uttarakhand,29.62,79.67,Mild
19.3,66.8,83,India,Champawat,Uttarakhand,29.33,80.1,Mild
-5.3,22.5,57,India,Uttarkashi,Uttarakhand,30.73,78.45,Extreme
22.6,72.7,70,India,Garhwal,Uttarakhand,29.8,78.62,Moderate
21.7,71.0,72,India,Hardwar,Uttarakhand,29.97,78.17,Moderate
14.5,58.1,83,India,Rudraprayag,Uttarakhand,30.28,78.98,Mild
15.5,59.8,72,India,Tehri-Garhwal,Uttarakhand,30.38,78.48,Mild
5.8,42.5,79,India,Bageshwar,Uttarakhand,29.85,79.77,Low
19.3,66.8,83,India,Pithoragarh,Uttarakhand,29.58,80.22,Mild
4.6,40.3,65,India,Chamoli,Uttarakhand,30.4,79.35,Low
20.7,69.2,81,India,Nagar,Chhattisgarh,23.27,82.45,Moderate
25.1,77.2,90,India,Kannur,Kerala,11.87,75.37,Moderate
22.2,71.9,89,India,Pathanamthitta,Kerala,9.27,76.78,Moderate
26.6,79.8,74,India,Alappuzha,Kerala,9.49,76.33,Moderate
27.0,80.6,89,India,Ernakulam,Kerala,9.98,76.28,Moderate
25.4,77.7,82,India,Kollam,Kerala,8.88,76.59,Moderate
26.0,78.8,94,India,Kasaragod,Kerala,12.5,75.0,Moderate
22.1,71.7,91,India,Idukki,Kerala,9.85,76.97,Moderate
24.0,75.2,83,India,Kozhikode,Kerala,11.25,75.77,Moderate
24.2,75.5,85,India,Kottayam,Kerala,9.58,76.52,Moderate
27.0,80.6,89,India,Thrissur,Kerala,10.52,76.22,Moderate
26.0,78.8,89,India,Palakkad,Kerala,10.77,76.65,Moderate
29.0,84.2,75,India,Thiruvananthapuram,Kerala,8.51,76.96,Moderate
24.0,75.2,83,India,Malappuram,Kerala,11.07,76.07,Moderate
27.3,81.1,67,India,Kavaratti,Lakshadweep,10.57,72.62,Moderate
28.0,82.4,89,India,Puri District,Orissa,19.8,85.85,Moderate
25.6,78.2,91,India,Nadia,West Bengal,23.42,88.37,Moderate
25.8,78.4,88,India,Murshidabad,West Bengal,24.18,88.27,Moderate
29.0,84.2,89,India,Kolkata,West Bengal,22.57,88.37,Moderate
25.8,78.5,84,India,Maldah,West Bengal,25.03,88.15,Moderate
19.6,67.2,94,India,Darjiling,West Bengal,27.03,88.27,Mild
22.9,73.2,94,India,Jalpaiguri,West Bengal,26.52,88.73,Moderate
24.5,76.0,86,India,Medinipur,West Bengal,22.43,87.33,Moderate
29.0,84.2,89,India,Haora,West Bengal,22.59,88.31,Moderate
24.3,75.8,88,India,Barddhaman,West Bengal,23.24,87.87,Moderate
23.5,74.2,73,India,Bankura,West Bengal,23.25,87.07,Moderate
23.4,74.1,73,India,Puruliya,West Bengal,23.33,86.37,Moderate
22.4,72.4,95,India,Koch Bihar,West Bengal,26.32,89.43,Moderate
29.0,84.2,89,India,Hugli,West Bengal,22.9,88.4,Moderate
22.9,73.2,44,India,Pathankot,Punjab,32.28,75.65,Moderate
22.9,73.1,45,India,Gurdaspur,Punjab,32.03,75.52,Moderate
25.5,77.9,59,India,Patiala,Punjab,30.33,76.4,Moderate
26.0,78.8,89,India,Tarn Taran,Punjab,31.45,74.93,Moderate
26.0,78.8,89,India,Kapurthala,Punjab,31.38,75.38,Moderate
26.2,79.2,52,India,Fatehgarh Sahib,Punjab,30.53,75.72,Moderate
27.0,80.7,47,India,Sangrur,Punjab,30.23,75.83,Moderate
27.2,80.9,46,India,Mansa,Punjab,29.98,75.38,Moderate
26.0,78.8,89,India,Amritsar,Punjab,31.63,74.87,Moderate
25.9,78.6,47,India,Faridkot,Punjab,30.67,74.75,Moderate
25.2,77.4,60,India,Ludhiana,Punjab,30.9,75.85,Moderate
25.3,77.6,57,India,Jalandhar,Punjab,31.33,75.58,Moderate
26.3,79.4,49,India,Muktsar,Punjab,30.48,74.52,Moderate
26.3,79.3,46,India,Moga,Punjab,30.8,75.17,Moderate
23.9,75.1,59,India,Hoshiarpur,Punjab,31.53,75.92,Moderate
23.7,74.7,42,India,Rupnagar,Punjab,30.97,76.53,Moderate
25.6,78.1,42,India,Firozpur,Punjab,30.92,74.6,Moderate
27.6,81.7,39,India,Fazilka,Punjab,30.4,74.03,Moderate
26.6,79.8,48,India,Barnala,Punjab,30.38,75.55,Moderate
